image_id,image_label,success_rate,incidentType,timeOfDay,roadConditions,weatherConditions,injuries,vehicleDamage,thirdPartyVehicle,witnesses,policeReport,policeReportFiledWithin24h,trafficViolation,previousClaims,description
8412,1,79.49926210141443,Theft,Evening,Construction Zone,Fog,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
8413,1,80.71155011422357,Vandalism,Afternoon,Wet,Clear,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8414,1,78.92331261512257,Vandalism,Night,Construction Zone,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
8415,1,89.78868641491998,Theft,Morning,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8416,1,77.23868685544201,Theft,Afternoon,Dry,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
8417,1,83.98026828582015,Fire,Morning,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
8418,1,66.11219518200238,Vandalism,Afternoon,Dry,Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8419,1,77.74235394074809,Collision,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
8420,1,80.825218193225,Theft,Night,Dry,Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8421,1,75.66400840701198,Natural Disaster,Morning,Construction Zone,Heavy Rain,yes,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8422,1,77.51537260554217,Theft,Night,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
8423,1,64.04389082162777,Fire,Evening,Wet,Rain,no,fraud-related-damage,no,no,yes,1,1,0,A brief description of the incident.
8424,1,66.51396806267402,Fire,Night,Dry,Fog,no,fraud-related-damage,no,yes,no,0,0,0,A brief description of the incident.
8425,1,61.20055543289677,Vandalism,Night,Poor Visibility,Fog,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8426,1,73.5719054552338,Theft,Evening,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
8427,1,65.32381872464944,Vandalism,Morning,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8428,1,35.10761777930536,Natural Disaster,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,0,0,3,A brief description of the incident.
8429,1,79.99556140518132,Collision,Evening,Dry,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
8430,1,84.66200437176506,Collision,Morning,Construction Zone,Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
8431,1,59.837569281416904,Collision,Afternoon,Wet,Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8432,1,68.55011063771386,Theft,Night,Construction Zone,Clear,yes,fraud-related-damage,no,yes,yes,1,0,1,A brief description of the incident.
8433,1,68.55101853005884,Natural Disaster,Afternoon,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8434,1,58.83192450644143,Fire,Night,Wet,Heavy Rain,no,fraud-related-damage,no,yes,no,1,0,2,A brief description of the incident.
8435,1,81.09037210882128,Theft,Afternoon,Dry,Clear,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8436,1,80.99316365057638,Collision,Morning,Wet,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8437,1,83.91324586215045,Theft,Afternoon,Dry,Fog,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8438,1,88.06505292371754,Collision,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8439,1,66.842022282512,Theft,Evening,Poor Visibility,Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8440,1,69.76972796760266,Theft,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
8441,1,82.6329288643656,Fire,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
8442,1,85.54551947911834,Fire,Evening,Dry,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
8443,1,35.99037732759478,Theft,Evening,Construction Zone,Clear,no,fraud-related-damage,yes,yes,yes,1,1,2,A brief description of the incident.
8444,1,60.77677105554189,Vandalism,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8445,1,87.50732053884164,Fire,Morning,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
8446,1,80.46426647546164,Vandalism,Afternoon,Wet,Clear,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8447,1,71.75930639689182,Theft,Evening,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8448,1,76.3167741548207,Collision,Evening,Dry,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8449,1,79.35591926924886,Vandalism,Afternoon,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8450,1,47.80539394092421,Fire,Afternoon,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,1,0,3,A brief description of the incident.
8451,1,51.89466254045873,Fire,Night,Dry,Rain,yes,fraud-related-damage,yes,yes,yes,0,0,1,A brief description of the incident.
8452,1,79.42202186414083,Natural Disaster,Night,Poor Visibility,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
8453,1,60.74608447891221,Vandalism,Night,Dry,Heavy Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8454,1,78.35802710808397,Fire,Evening,Construction Zone,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8455,1,64.3488973082088,Theft,Evening,Poor Visibility,Rain,no,fraud-related-damage,no,yes,yes,0,0,0,A brief description of the incident.
8456,1,81.53201301703083,Vandalism,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
8457,1,65.00734472947394,Theft,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8458,1,61.3655248315477,Collision,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8459,1,59.15638917590776,Theft,Evening,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
8460,1,63.14999773898317,Fire,Afternoon,Dry,Fog,no,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
8461,1,66.08384034825426,Theft,Afternoon,Dry,Clear,no,fraud-related-damage,no,no,yes,1,1,0,A brief description of the incident.
8462,1,84.32985829498722,Collision,Morning,Construction Zone,Fog,no,fraud-related-damage,yes,yes,no,1,0,0,A brief description of the incident.
8463,1,71.86961172046895,Vandalism,Evening,Construction Zone,Fog,no,fraud-related-damage,no,no,no,1,0,1,A brief description of the incident.
8464,1,80.1296637308325,Natural Disaster,Morning,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8465,1,66.71730156322899,Fire,Afternoon,Wet,Rain,yes,fraud-related-damage,no,no,no,1,0,2,A brief description of the incident.
8466,1,66.95517026883974,Fire,Morning,Wet,Clear,no,fraud-related-damage,yes,yes,no,0,0,0,A brief description of the incident.
8467,1,77.80295177852089,Natural Disaster,Afternoon,Wet,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8468,1,47.082659689325624,Vandalism,Night,Wet,Clear,no,fraud-related-damage,no,yes,yes,1,0,3,A brief description of the incident.
8469,1,69.30736666626211,Collision,Evening,Dry,Heavy Rain,yes,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8470,1,31.128950259360582,Collision,Night,Dry,Clear,no,fraud-related-damage,no,no,yes,0,1,2,A brief description of the incident.
8471,1,82.38822835697496,Fire,Evening,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8472,1,79.65138844602245,Collision,Afternoon,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8473,1,59.24547791978622,Collision,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
8474,1,67.89948062606797,Theft,Evening,Dry,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8475,1,70.30540077311636,Vandalism,Morning,Construction Zone,Clear,no,fraud-related-damage,no,yes,yes,0,0,0,A brief description of the incident.
8476,1,85.48887924695407,Theft,Evening,Wet,Rain,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8477,1,79.11045043226675,Theft,Evening,Construction Zone,Fog,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8478,1,77.35875528255436,Collision,Evening,Poor Visibility,Clear,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
8479,1,79.00586187899799,Theft,Morning,Poor Visibility,Clear,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8480,1,83.43056666484078,Vandalism,Night,Dry,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8481,1,53.667942780879876,Theft,Morning,Wet,Fog,yes,fraud-related-damage,no,no,yes,0,0,1,A brief description of the incident.
8482,1,35.62716901146149,Vandalism,Afternoon,Wet,Clear,no,fraud-related-damage,yes,no,no,1,1,3,A brief description of the incident.
8483,1,78.63327700125419,Vandalism,Evening,Dry,Fog,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8484,1,80.17372025190222,Theft,Afternoon,Dry,Clear,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8485,1,88.95088185325193,Vandalism,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8486,1,62.8699828748606,Collision,Night,Dry,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8487,1,63.43557205776712,Vandalism,Night,Construction Zone,Clear,no,fraud-related-damage,yes,yes,yes,1,1,0,A brief description of the incident.
8488,1,79.8226502498009,Natural Disaster,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8489,1,60.480383803926856,Theft,Evening,Poor Visibility,Fog,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8490,1,84.63315036913234,Natural Disaster,Afternoon,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8491,1,62.51885263720207,Theft,Afternoon,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8492,1,62.02657193283537,Vandalism,Night,Construction Zone,Fog,no,fraud-related-damage,yes,no,no,1,1,0,A brief description of the incident.
8493,1,62.83207068560538,Vandalism,Afternoon,Dry,Rain,no,fraud-related-damage,no,no,no,0,0,0,A brief description of the incident.
8494,1,50.509640410612015,Theft,Morning,Poor Visibility,Fog,no,fraud-related-damage,no,no,yes,1,0,3,A brief description of the incident.
8495,1,84.44395639093462,Natural Disaster,Evening,Wet,Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8496,1,56.23440027062813,Theft,Morning,Construction Zone,Clear,yes,fraud-related-damage,yes,no,yes,1,0,3,A brief description of the incident.
8497,1,43.23766479747879,Natural Disaster,Night,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,1,A brief description of the incident.
8498,1,64.30161423481007,Collision,Evening,Poor Visibility,Clear,no,fraud-related-damage,yes,no,no,1,1,0,A brief description of the incident.
8499,1,72.10834322725098,Natural Disaster,Morning,Poor Visibility,Rain,no,fraud-related-damage,yes,yes,yes,1,0,1,A brief description of the incident.
8500,1,54.00335861724608,Natural Disaster,Afternoon,Dry,Clear,yes,fraud-related-damage,yes,yes,yes,1,1,1,A brief description of the incident.
8501,1,62.55180776082732,Natural Disaster,Afternoon,Construction Zone,Rain,no,fraud-related-damage,no,yes,yes,1,0,2,A brief description of the incident.
8502,1,79.82938439512364,Collision,Morning,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
8503,1,71.1761328401559,Theft,Morning,Poor Visibility,Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8504,1,70.07448585232329,Vandalism,Morning,Construction Zone,Rain,no,fraud-related-damage,no,yes,yes,1,0,1,A brief description of the incident.
8505,1,65.01992838139864,Natural Disaster,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8506,1,68.64770568208954,Natural Disaster,Night,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8507,1,83.27342169881743,Theft,Evening,Construction Zone,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8508,1,69.36136560229113,Vandalism,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,1,0,A brief description of the incident.
8509,1,67.27369257855827,Natural Disaster,Evening,Wet,Clear,no,fraud-related-damage,no,yes,yes,0,0,0,A brief description of the incident.
8510,1,68.75530925991006,Theft,Evening,Construction Zone,Fog,no,fraud-related-damage,no,yes,yes,0,0,0,A brief description of the incident.
8511,1,87.88898225023235,Collision,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8512,1,70.1393661555492,Theft,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
8513,1,69.06944645568728,Vandalism,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
8514,1,64.50390304275257,Vandalism,Evening,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,1,0,A brief description of the incident.
8515,1,63.913443235808685,Collision,Evening,Dry,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
8516,1,63.1057645154285,Fire,Evening,Wet,Clear,no,fraud-related-damage,yes,no,yes,1,0,2,A brief description of the incident.
8517,1,34.203701660876845,Theft,Evening,Dry,Rain,no,fraud-related-damage,no,no,yes,1,1,3,A brief description of the incident.
8518,1,61.41999472991595,Vandalism,Night,Poor Visibility,Fog,no,fraud-related-damage,yes,yes,no,1,1,0,A brief description of the incident.
8519,1,58.990005721665405,Theft,Night,Wet,Clear,no,fraud-related-damage,yes,no,yes,0,0,1,A brief description of the incident.
8520,1,83.8312882406211,Theft,Night,Dry,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8521,1,86.44749262833002,Collision,Afternoon,Wet,Heavy Rain,yes,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8522,1,78.86693991365533,Vandalism,Night,Wet,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
8523,1,80.35060976255748,Collision,Evening,Wet,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8524,1,63.08121308978405,Vandalism,Night,Poor Visibility,Rain,no,fraud-related-damage,no,yes,no,1,1,0,A brief description of the incident.
8525,1,82.65130610990607,Collision,Night,Dry,Clear,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
8526,1,58.909320931620144,Natural Disaster,Evening,Construction Zone,Fog,no,fraud-related-damage,yes,no,yes,1,0,2,A brief description of the incident.
8527,1,58.42058041398145,Collision,Evening,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,1,A brief description of the incident.
8528,1,80.95257282472387,Theft,Evening,Wet,Rain,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
8529,1,60.0405576202319,Natural Disaster,Night,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
8530,1,71.44371061185976,Natural Disaster,Morning,Dry,Clear,no,fraud-related-damage,yes,yes,no,1,0,1,A brief description of the incident.
8531,1,77.25103313535301,Fire,Night,Poor Visibility,Fog,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
8532,1,81.38855878703201,Natural Disaster,Evening,Wet,Fog,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
8533,1,77.884425042318,Collision,Morning,Dry,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
8534,1,62.251317400698014,Vandalism,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,yes,yes,0,0,1,A brief description of the incident.
